id,quarter,ann_time,t0,source_pdf,TariffMentions_call_all,TariffSent_mean_call_all,TariffSent_shareNeg_call_all,TariffSent_fwd_call_all,TariffMentions_call_prep,TariffSent_mean_call_prep,TariffSent_shareNeg_call_prep,TariffSent_fwd_call_prep,TariffMentions_call_qna,TariffSent_mean_call_qna,TariffSent_shareNeg_call_qna,TariffSent_fwd_call_qna
,2025Q3,2025-07-24 12:00:00+00:00,2025-07-24,"Nasdaq, Inc., Q2 2025 Earnings Call, Jul 24, 2025.pdf",1,-1.0,1.0,,0,,,,1,-1.0,1.0,
,2025Q3,2025-08-27 21:30:00+00:00,2025-08-28,"NetApp, Inc., Q1 2026 Earnings Call, Aug 27, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
,2024Q1,2024-01-31 13:00:00+00:00,2024-01-31,"Nasdaq, Inc., Q4 2023 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
,2024Q1,2024-01-23 21:45:00+00:00,2024-01-24,"Netflix, Inc., Q4 2023 Earnings Call, Jan 23, 2024.pdf",0,,,,0,,,,0,,,
,2024Q1,2024-02-07 22:00:00+00:00,2024-02-08,"News Corporation, Q2 2024 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-05 22:00:00+00:00,2025-02-06,"News Corporation, Q2 2025 Earnings Call, Feb 05, 2025.pdf",3,0.3333333333333333,0.3333333333333333,1.0,2,0.0,0.5,,1,1.0,0.0,1.0
,2024Q4,2024-11-21 22:30:00+00:00,2024-11-22,"NetApp, Inc., Q2 2025 Earnings Call, Nov 21, 2024.pdf",4,0.0,0.25,,0,,,,4,0.0,0.25,
,2025Q2,2025-05-08 21:00:00+00:00,2025-05-09,"News Corporation, Q3 2025 Earnings Call, May 08, 2025.pdf",3,0.0,0.0,,3,0.0,0.0,,0,,,
,2024Q4,2024-11-07 13:00:00+00:00,2024-11-07,NXP Semiconductors N.V. - AnalystInvestor Day.pdf,2,-1.0,1.0,-1.0,0,,,,2,-1.0,1.0,-1.0
,2024Q1,2024-01-25 14:00:00+00:00,2024-01-25,"NextEra Energy, Inc., NextEra Energy Partners, LP, Q4 2023 Earnings Call, Jan 25, 2024.pdf",2,0.0,0.0,,1,0.0,0.0,,1,0.0,0.0,
,2025Q2,2025-04-23 13:00:00+00:00,2025-04-23,"NextEra Energy, Inc., Q1 2025 Earnings Call, Apr 23, 2025.pdf",28,0.03571428571428571,0.14285714285714285,,11,0.0,0.18181818181818182,,17,0.058823529411764705,0.11764705882352941,
,2025Q3,2025-08-21 12:30:00+00:00,2025-08-21,"Nordson Corporation, Q3 2025 Earnings Call, Aug 21, 2025.pdf",5,0.4,0.2,1.0,0,,,,5,0.4,0.2,1.0
,2025Q3,2025-07-23 13:00:00+00:00,2025-07-23,"NextEra Energy, Inc., Q2 2025 Earnings Call, Jul 23, 2025.pdf",2,-0.5,0.5,-1.0,2,-0.5,0.5,-1.0,0,,,
NI,2024Q4,2024-10-30 15:00:00+00:00,2024-10-30,"NiSource Inc., Q3 2024 Earnings Call, Oct 30, 2024.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
NI,2025Q2,2025-05-07 15:00:00+00:00,2025-05-07,"NiSource Inc., Q1 2025 Earnings Call, May 07, 2025.pdf",12,0.16666666666666666,0.0,,5,0.2,0.0,,7,0.14285714285714285,0.0,
NSC,2025Q2,2025-04-23 12:45:00+00:00,2025-04-23,"Norfolk Southern Corporation, Q1 2025 Earnings Call, Apr 23, 2025.pdf",13,-0.07692307692307693,0.15384615384615385,0.0,4,0.25,0.0,,9,-0.2222222222222222,0.2222222222222222,0.0
,2025Q2,2025-04-22 13:00:00+00:00,2025-04-22,"Northern Trust Corporation, Q1 2025 Earnings Call, Apr 22, 2025.pdf",0,,,,0,,,,0,,,
NSC,2025Q1,2025-01-29 13:45:00+00:00,2025-01-29,"Norfolk Southern Corporation, Q4 2024 Earnings Call, Jan 29, 2025.pdf",8,-0.125,0.125,0.0,2,0.0,0.0,0.0,6,-0.16666666666666666,0.16666666666666666,
NSC,2024Q1,2024-01-26 13:45:00+00:00,2024-01-26,"Norfolk Southern Corporation, Q4 2023 Earnings Call, Jan 26, 2024.pdf",0,,,,0,,,,0,,,
,2024Q1,2024-01-18 14:00:00+00:00,2024-01-18,"Northern Trust Corporation, Q4 2023 Earnings Call, Jan 18, 2024.pdf",0,,,,0,,,,0,,,
NOC,2025Q2,2025-04-22 13:30:00+00:00,2025-04-22,"Northrop Grumman Corporation, Q1 2025 Earnings Call, Apr 22, 2025.pdf",6,0.0,0.16666666666666666,,0,,,,6,0.0,0.16666666666666666,
NOC,2024Q1,2024-01-25 14:00:00+00:00,2024-01-25,"Northrop Grumman Corporation, Q4 2023 Earnings Call, Jan 25, 2024.pdf",0,,,,0,,,,0,,,
NUE,2025Q2,2025-04-29 14:00:00+00:00,2025-04-29,"Nucor Corporation, Q1 2025 Earnings Call, Apr 29, 2025.pdf",23,0.014492753623188403,0.17391304347826086,,10,0.03333333333333333,0.2,,13,0.0,0.15384615384615385,
NCLH,2025Q1,2025-02-27 13:00:00+00:00,2025-02-27,"Norwegian Cruise Line Holdings Ltd., Q4 2024 Earnings Call, Feb 27, 2025.pdf",0,,,,0,,,,0,,,
NUE,2025Q3,2025-07-29 14:00:00+00:00,2025-07-29,"Nucor Corporation, Q2 2025 Earnings Call, Jul 29, 2025.pdf",16,0.25,0.0,0.3333333333333333,5,0.6,0.0,1.0,11,0.09090909090909091,0.0,0.0
,,,,"ON Semiconductor Corporation Presents at KeyBanc Capital Markets Technology Leadership Forum, Aug-11-2025 1000 AM.pdf",2,0.5,0.0,,0,,,,2,0.5,0.0,
NUE,2024Q1,2024-01-30 15:00:00+00:00,2024-01-30,"Nucor Corporation, Q4 2023 Earnings Call, Jan 30, 2024.pdf",0,,,,0,,,,0,,,
NUE,2025Q1,2025-01-28 15:00:00+00:00,2025-01-28,"Nucor Corporation, Q4 2024 Earnings Call, Jan 28, 2025.pdf",16,-0.125,0.1875,-1.0,2,-0.5,0.5,,14,-0.07142857142857142,0.14285714285714285,-1.0
,2025Q3,2025-08-04 13:00:00+00:00,2025-08-04,"ON Semiconductor Corporation, Q2 2025 Earnings Call, Aug 04, 2025.pdf",6,0.0,0.16666666666666666,0.0,2,0.5,0.0,0.0,4,-0.25,0.25,
,2025Q2,2025-05-05 13:00:00+00:00,2025-05-05,"ON Semiconductor Corporation, Q1 2025 Earnings Call, May 05, 2025.pdf",16,-0.125,0.1875,0.0,3,-0.3333333333333333,0.3333333333333333,0.0,13,-0.07692307692307693,0.15384615384615385,
,2025Q1,2025-02-10 14:00:00+00:00,2025-02-10,"ON Semiconductor Corporation, Q4 2024 Earnings Call, Feb 10, 2025.pdf",2,-1.0,1.0,,1,-1.0,1.0,,1,-1.0,1.0,
,2024Q1,2024-02-05 14:00:00+00:00,2024-02-05,"ON Semiconductor Corporation, Q4 2023 Earnings Call, Feb 05, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-04-30 15:00:00+00:00,2025-04-30,"ONEOK, Inc., Q1 2025 Earnings Call, Apr 30, 2025.pdf",3,-0.3333333333333333,0.3333333333333333,,0,,,,3,-0.3333333333333333,0.3333333333333333,
,2025Q1,2025-02-25 16:00:00+00:00,2025-02-26,"ONEOK, Inc., Q4 2024 Earnings Call, Feb 25, 2025.pdf",1,1.0,0.0,,1,1.0,0.0,,0,,,
,2024Q4,2024-10-30 15:00:00+00:00,2024-10-30,"ONEOK, Inc., Q3 2024 Earnings Call, Oct 30, 2024.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
,2025Q2,2025-04-24 15:00:00+00:00,2025-04-24,"OReilly Automotive, Inc., Q1 2025 Earnings Call, Apr 24, 2025.pdf",37,0.0,0.10810810810810811,-0.2,11,0.0,0.18181818181818182,0.0,26,0.0,0.07692307692307693,-1.0
OXY,2025Q2,2025-05-08 17:00:00+00:00,2025-05-09,"Occidental Petroleum Corporation, Q1 2025 Earnings Call, May 08, 2025.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
,2025Q1,2025-02-06 16:00:00+00:00,2025-02-07,"OReilly Automotive, Inc., Q4 2024 Earnings Call, Feb 06, 2025.pdf",13,-0.3076923076923077,0.38461538461538464,-0.2,6,0.0,0.16666666666666666,0.0,7,-0.5714285714285714,0.5714285714285714,-1.0
,2025Q3,2025-07-24 15:00:00+00:00,2025-07-24,"OReilly Automotive, Inc., Q2 2025 Earnings Call, Jul 24, 2025.pdf",23,-0.07246376811594203,0.21739130434782608,0.0,15,0.06666666666666667,0.13333333333333333,0.0,8,-0.33333333333333337,0.375,
,2025Q2,2025-04-23 14:00:00+00:00,2025-04-23,"Old Dominion Freight Line, Inc., Q1 2025 Earnings Call, Apr 23, 2025.pdf",5,0.0,0.0,,0,,,,5,0.0,0.0,
OMC,2025Q2,2025-04-15 20:30:00+00:00,2025-04-16,"Omnicom Group Inc., Q1 2025 Earnings Call, Apr 15, 2025.pdf",6,-0.08333333333333333,0.3333333333333333,0.0,0,,,,6,-0.08333333333333333,0.3333333333333333,0.0
,2025Q3,2025-07-30 14:00:00+00:00,2025-07-30,"Old Dominion Freight Line, Inc., Q2 2025 Earnings Call, Jul 30, 2025.pdf",5,0.0,0.0,,0,,,,5,0.0,0.0,
,2024Q1,2024-01-31 15:00:00+00:00,2024-01-31,"Old Dominion Freight Line, Inc., Q4 2023 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
OMC,2024Q1,2024-02-06 21:30:00+00:00,2024-02-07,"Omnicom Group Inc., Q4 2023 Earnings Call, Feb 06, 2024.pdf",0,,,,0,,,,0,,,
ORCL,2024Q1,2024-03-11 21:00:00+00:00,2024-03-12,"Oracle Corporation, Q3 2024 Earnings Call, Mar 11, 2024.pdf",0,,,,0,,,,0,,,
OTIS,2025Q2,2025-04-23 12:30:00+00:00,2025-04-23,"Otis Worldwide Corporation, Q1 2025 Earnings Call, Apr 23, 2025.pdf",39,-0.05128205128205128,0.1282051282051282,-0.3333333333333333,14,-0.21428571428571427,0.2857142857142857,-0.5,25,0.04,0.04,0.0
OTIS,2024Q1,2024-01-31 13:30:00+00:00,2024-01-31,"Otis Worldwide Corporation, Q4 2023 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
OTIS,2025Q3,2025-07-23 12:30:00+00:00,2025-07-23,"Otis Worldwide Corporation, Q2 2025 Earnings Call, Jul 23, 2025.pdf",22,0.09090909090909091,0.18181818181818182,0.5,12,0.16666666666666666,0.16666666666666666,1.0,10,0.0,0.2,0.0
,2025Q3,2025-07-22 16:00:00+00:00,2025-07-23,"PACCAR Inc, Q2 2025 Earnings Call, Jul 22, 2025.pdf",36,0.19444444444444445,0.05555555555555555,0.42857142857142855,5,0.2,0.2,1.0,31,0.1935483870967742,0.03225806451612903,0.3333333333333333
,2025Q2,2025-04-29 15:00:00+00:00,2025-04-29,"PACCAR Inc, Q1 2025 Earnings Call, Apr 29, 2025.pdf",55,-0.08484848484848485,0.12727272727272726,0.0,4,0.08333333333333333,0.0,,51,-0.09803921568627451,0.13725490196078433,0.0
,2024Q1,2024-01-23 17:00:00+00:00,2024-01-24,"PACCAR Inc, Q4 2023 Earnings Call, Jan 23, 2024.pdf",5,0.6,0.0,,1,1.0,0.0,,4,0.5,0.0,
,2025Q1,2025-01-28 17:00:00+00:00,2025-01-29,"PACCAR Inc, Q4 2024 Earnings Call, Jan 28, 2025.pdf",8,0.125,0.0,,1,1.0,0.0,,7,0.0,0.0,
PCG,2025Q2,2025-04-24 15:00:00+00:00,2025-04-24,"PGE Corporation, Q1 2025 Earnings Call, Apr 24, 2025.pdf",7,0.2857142857142857,0.0,,1,0.0,0.0,,6,0.3333333333333333,0.0,
PCG,2025Q1,2025-02-13 16:00:00+00:00,2025-02-14,"PGE Corporation, Q4 2024 Earnings Call, Feb 13, 2025.pdf",0,,,,0,,,,0,,,
,2025Q3,2025-07-30 13:00:00+00:00,2025-07-30,"PPG Industries, Inc., Q2 2025 Earnings Call, Jul 30, 2025.pdf",12,0.16666666666666666,0.08333333333333333,0.0,1,0.0,0.0,,11,0.18181818181818182,0.09090909090909091,0.0
,2025Q2,2025-04-30 12:00:00+00:00,2025-04-30,"PPG Industries, Inc., Q1 2025 Earnings Call, Apr 30, 2025.pdf",10,0.0,0.1,0.0,1,0.0,0.0,,9,0.0,0.1111111111111111,0.0
PPL,2025Q2,2025-04-30 15:00:00+00:00,2025-04-30,"PPL Corporation, Q1 2025 Earnings Call, Apr 30, 2025.pdf",13,0.0,0.07692307692307693,,2,0.0,0.0,,11,0.0,0.09090909090909091,
,2025Q1,2025-01-31 13:00:00+00:00,2025-01-31,"PPG Industries, Inc., Q4 2024 Earnings Call, Jan 31, 2025.pdf",9,-0.2222222222222222,0.2222222222222222,-1.0,1,0.0,0.0,,8,-0.25,0.25,-1.0
,2024Q1,2024-01-19 13:00:00+00:00,2024-01-19,"PPG Industries, Inc., Q4 2023 Earnings Call, Jan 19, 2024.pdf",0,,,,0,,,,0,,,
PPL,2025Q3,2025-07-31 15:00:00+00:00,2025-07-31,"PPL Corporation, Q2 2025 Earnings Call, Jul 31, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
PPL,2025Q1,2025-02-13 16:00:00+00:00,2025-02-14,"PPL Corporation, Q4 2024 Earnings Call, Feb 13, 2025.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-04-30 21:00:00+00:00,2025-05-01,"PTC Inc., Q2 2025 Earnings Call, Apr 30, 2025.pdf",4,0.0,0.0,0.0,1,0.0,0.0,,3,0.0,0.0,0.0
,2024Q1,2024-01-31 22:00:00+00:00,2024-02-01,"PTC Inc., Q1 2024 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
PKG,2025Q2,2025-04-23 13:00:00+00:00,2025-04-23,"Packaging Corporation of America, Q1 2025 Earnings Call, Apr 23, 2025.pdf",7,-0.14285714285714285,0.14285714285714285,,1,0.0,0.0,,6,-0.16666666666666666,0.16666666666666666,
,2025Q3,2025-07-30 21:00:00+00:00,2025-07-31,"PTC Inc., Q3 2025 Earnings Call, Jul 30, 2025.pdf",3,0.0,0.0,,1,0.0,0.0,,2,0.0,0.0,
PKG,2025Q3,2025-07-24 13:00:00+00:00,2025-07-24,"Packaging Corporation of America, Q2 2025 Earnings Call, Jul 24, 2025.pdf",7,0.0,0.2857142857142857,1.0,0,,,,7,0.0,0.2857142857142857,1.0
PKG,2024Q1,2024-01-25 14:00:00+00:00,2024-01-25,"Packaging Corporation of America, Q4 2023 Earnings Call, Jan 25, 2024.pdf",0,,,,0,,,,0,,,
PLTR,2024Q1,2024-02-05 22:00:00+00:00,2024-02-06,"Palantir Technologies Inc., Q4 2023 Earnings Call, Feb 05, 2024.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
,2025Q1,2025-02-26 21:30:00+00:00,2025-02-27,"Paramount Global, Q4 2024 Earnings Call, Feb 26, 2025.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-13 21:30:00+00:00,2025-02-14,"Palo Alto Networks, Inc., Q2 2025 Earnings Call, Feb 13, 2025.pdf",1,1.0,0.0,,1,1.0,0.0,,0,,,
PH,2024Q1,2024-02-01 16:00:00+00:00,2024-02-02,"Parker-Hannifin Corporation, Q2 2024 Earnings Call, Feb 01, 2024.pdf",1,-1.0,1.0,,0,,,,1,-1.0,1.0,
,2025Q3,2025-08-18 20:30:00+00:00,2025-08-19,"Palo Alto Networks, Inc., Q4 2025 Earnings Call, Aug 18, 2025.pdf",2,0.5,0.0,,2,0.5,0.0,,0,,,
PH,2025Q1,2025-01-30 16:00:00+00:00,2025-01-31,"Parker-Hannifin Corporation, Q2 2025 Earnings Call, Jan 30, 2025.pdf",4,0.0,0.0,,0,,,,4,0.0,0.0,
PH,2025Q2,2025-05-01 15:00:00+00:00,2025-05-01,"Parker-Hannifin Corporation, Q3 2025 Earnings Call, May 01, 2025.pdf",29,0.011494252873563218,0.06896551724137931,0.0,8,0.125,0.125,0.0,21,-0.03174603174603175,0.047619047619047616,0.0
,2025Q2,2025-04-29 12:00:00+00:00,2025-04-29,"PayPal Holdings, Inc., Q1 2025 Earnings Call, Apr 29, 2025.pdf",6,-0.5,0.5,0.0,2,-0.5,0.5,0.0,4,-0.5,0.5,
,2025Q3,2025-07-29 12:00:00+00:00,2025-07-29,"PayPal Holdings, Inc., Q2 2025 Earnings Call, Jul 29, 2025.pdf",6,0.16666666666666666,0.0,0.0,3,0.0,0.0,,3,0.3333333333333333,0.0,0.0
,2024Q1,2024-02-07 22:00:00+00:00,2024-02-08,"PayPal Holdings, Inc., Q4 2023 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-05-07 21:00:00+00:00,2025-05-08,"Paycom Software, Inc., Q1 2025 Earnings Call, May 07, 2025.pdf",4,0.0,0.25,0.5,0,,,,4,0.0,0.25,0.5
,2024Q1,2024-02-07 22:00:00+00:00,2024-02-08,"Paycom Software, Inc., Q4 2023 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-12 22:00:00+00:00,2025-02-13,"Paycom Software, Inc., Q4 2024 Earnings Call, Feb 12, 2025.pdf",1,0.0,0.0,0.0,0,,,,1,0.0,0.0,0.0
PNR,2025Q2,2025-04-22 13:00:00+00:00,2025-04-22,"Pentair plc, Q1 2025 Earnings Call, Apr 22, 2025.pdf",45,-0.08888888888888889,0.17777777777777778,-0.25,16,0.0,0.125,-0.3333333333333333,29,-0.13793103448275862,0.20689655172413793,0.0
,2025Q1,2025-03-26 13:30:00+00:00,2025-03-26,"Paychex, Inc., Q3 2025 Earnings Call, Mar 26, 2025.pdf",2,0.0,0.0,,0,,,,2,0.0,0.0,
PNR,2025Q3,2025-07-22 13:00:00+00:00,2025-07-22,"Pentair plc, Q2 2025 Earnings Call, Jul 22, 2025.pdf",33,0.030303030303030304,0.06060606060606061,0.3333333333333333,7,0.0,0.0,0.0,26,0.038461538461538464,0.07692307692307693,0.5
PNR,2024Q1,2024-01-30 14:00:00+00:00,2024-01-30,"Pentair plc, Q4 2023 Earnings Call, Jan 30, 2024.pdf",0,,,,0,,,,0,,,
PNR,2025Q1,2025-02-04 14:00:00+00:00,2025-02-04,"Pentair plc, Q4 2024 Earnings Call, Feb 04, 2025.pdf",20,-0.05,0.05,-0.14285714285714285,3,0.0,0.0,0.0,17,-0.058823529411764705,0.058823529411764705,-0.25
PFE,2025Q2,2025-04-29 14:00:00+00:00,2025-04-29,"Pfizer Inc., Q1 2025 Earnings Call, Apr 29, 2025.pdf",30,0.022222222222222223,0.13333333333333333,0.3333333333333333,3,0.0,0.0,0.0,27,0.02469135802469136,0.14814814814814814,0.5
PM,2025Q3,2025-07-22 13:00:00+00:00,2025-07-22,"Philip Morris International Inc., Q2 2025 Earnings Call, Jul 22, 2025.pdf",2,-0.5,0.5,,1,-1.0,1.0,,1,0.0,0.0,
PFE,2024Q1,2024-01-30 15:00:00+00:00,2024-01-30,"Pfizer Inc., Q4 2023 Earnings Call, Jan 30, 2024.pdf",0,,,,0,,,,0,,,
PSX,2025Q2,2025-04-25 16:00:00+00:00,2025-04-26,"Phillips 66, Q1 2025 Earnings Call, Apr 25, 2025.pdf",14,-0.2857142857142857,0.42857142857142855,0.5,0,,,,14,-0.2857142857142857,0.42857142857142855,0.5
PSX,2024Q1,2024-01-31 17:00:00+00:00,2024-02-01,"Phillips 66, Q4 2023 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
PSX,2025Q3,2025-07-25 16:00:00+00:00,2025-07-26,"Phillips 66, Q2 2025 Earnings Call, Jul 25, 2025.pdf",2,-1.0,1.0,,0,,,,2,-1.0,1.0,
PNW,2025Q1,2025-02-25 16:00:00+00:00,2025-02-26,"Pinnacle West Capital Corporation, Q4 2024 Earnings Call, Feb 25, 2025.pdf",0,,,,0,,,,0,,,
PSX,2025Q1,2025-01-31 17:00:00+00:00,2025-02-01,"Phillips 66, Q4 2024 Earnings Call, Jan 31, 2025.pdf",7,-0.14285714285714285,0.14285714285714285,0.0,0,,,,7,-0.14285714285714285,0.14285714285714285,0.0
,2025Q2,2025-04-24 15:00:00+00:00,2025-04-24,"Pool Corporation, Q1 2025 Earnings Call, Apr 24, 2025.pdf",18,0.05555555555555555,0.2222222222222222,0.5,14,0.14285714285714285,0.14285714285714285,0.5,4,-0.25,0.5,
,2025Q3,2025-07-24 15:00:00+00:00,2025-07-24,"Pool Corporation, Q2 2025 Earnings Call, Jul 24, 2025.pdf",11,0.18181818181818182,0.18181818181818182,0.5,5,0.4,0.0,,6,0.0,0.3333333333333333,0.5
,2025Q2,2025-04-16 16:00:00+00:00,2025-04-17,"Prologis, Inc., Q1 2025 Earnings Call, Apr 16, 2025.pdf",13,-0.15384615384615385,0.3076923076923077,-0.5,5,-0.4,0.6,0.0,8,0.0,0.125,-1.0
,2024Q1,2024-01-17 17:00:00+00:00,2024-01-18,"Prologis, Inc., Q4 2023 Earnings Call, Jan 17, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-04-25 14:00:00+00:00,2025-04-25,"Principal Financial Group, Inc., Q1 2025 Earnings Call, Apr 25, 2025.pdf",2,0.0,0.0,,1,0.0,0.0,,1,0.0,0.0,
,2025Q1,2025-02-07 14:00:00+00:00,2025-02-07,"Principal Financial Group, Inc., Q4 2024 Earnings Call, Feb 07, 2025.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-01-21 17:00:00+00:00,2025-01-22,"Prologis, Inc., Q4 2024 Earnings Call, Jan 21, 2025.pdf",10,0.0,0.1,0.5,0,,,,10,0.0,0.1,0.5
,2025Q3,2025-07-31 15:00:00+00:00,2025-07-31,"Prudential Financial, Inc., Q2 2025 Earnings Call, Jul 31, 2025.pdf",1,-1.0,1.0,,0,,,,1,-1.0,1.0,
,2024Q1,2024-02-07 16:00:00+00:00,2024-02-08,"Prudential Financial, Inc., Q4 2023 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
PEG,2025Q2,2025-04-30 15:00:00+00:00,2025-04-30,"Public Service Enterprise Group Incorporated, Q1 2025 Earnings Call, Apr 30, 2025.pdf",5,-0.13333333333333336,0.2,,2,0.16666666666666666,0.0,,3,-0.3333333333333333,0.3333333333333333,
PEG,2025Q1,2025-02-25 16:00:00+00:00,2025-02-26,"Public Service Enterprise Group Incorporated, Q4 2024 Earnings Call, Feb 25, 2025.pdf",1,0.3333333333333333,0.0,,1,0.3333333333333333,0.0,,0,,,
PEG,2024Q4,2024-11-04 16:00:00+00:00,2024-11-05,"Public Service Enterprise Group Incorporated, Q3 2024 Earnings Call, Nov 04, 2024.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
PSA,2025Q1,2025-02-25 17:00:00+00:00,2025-02-26,"Public Storage, Q4 2024 Earnings Call, Feb 25, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
PSA,2025Q2,2025-05-01 16:00:00+00:00,2025-05-02,"Public Storage, Q1 2025 Earnings Call, May 01, 2025.pdf",3,0.0,0.0,,0,,,,3,0.0,0.0,
,2025Q2,2025-04-22 12:30:00+00:00,2025-04-22,"PulteGroup, Inc., Q1 2025 Earnings Call, Apr 22, 2025.pdf",23,-0.17391304347826086,0.21739130434782608,0.0,5,-0.2,0.2,,18,-0.16666666666666666,0.2222222222222222,0.0
,2025Q3,2025-07-22 12:00:00+00:00,2025-07-22,"PulteGroup, Inc., Q2 2025 Earnings Call, Jul 22, 2025.pdf",8,0.125,0.125,-0.5,2,0.0,0.0,0.0,6,0.16666666666666666,0.16666666666666666,-1.0
,,,,"QUALCOMM Incorporated Presents at J.P. Morgan Hardware  Semis Access Forum, Aug-13-2025 0310 PM.pdf",4,0.0,0.0,,0,,,,4,0.0,0.0,
,2024Q1,2024-01-31 21:45:00+00:00,2024-02-01,"QUALCOMM Incorporated, Q1 2024 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-05 21:45:00+00:00,2025-02-06,"QUALCOMM Incorporated, Q1 2025 Earnings Call, Feb 05, 2025.pdf",3,0.0,0.0,,0,,,,3,0.0,0.0,
,2024Q1,2024-01-30 13:30:00+00:00,2024-01-30,"PulteGroup, Inc., Q4 2023 Earnings Call, Jan 30, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-01-30 13:30:00+00:00,2025-01-30,"PulteGroup, Inc., Q4 2024 Earnings Call, Jan 30, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
,2025Q2,2025-04-30 20:45:00+00:00,2025-05-01,"QUALCOMM Incorporated, Q2 2025 Earnings Call, Apr 30, 2025.pdf",9,-0.3333333333333333,0.3333333333333333,0.0,2,0.0,0.0,0.0,7,-0.42857142857142855,0.42857142857142855,0.0
,2024Q4,2024-11-06 21:45:00+00:00,2024-11-07,"QUALCOMM Incorporated, Q4 2024 Earnings Call, Nov 06, 2024.pdf",3,-0.3333333333333333,0.3333333333333333,,0,,,,3,-0.3333333333333333,0.3333333333333333,
,2025Q2,2025-05-01 13:00:00+00:00,2025-05-01,"Quanta Services, Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",6,0.0,0.0,,1,0.0,0.0,,5,0.0,0.0,
DGX,2025Q3,2025-07-22 12:30:00+00:00,2025-07-22,"Quest Diagnostics Incorporated, Q2 2025 Earnings Call, Jul 22, 2025.pdf",6,-0.16666666666666666,0.16666666666666666,0.0,1,0.0,0.0,0.0,5,-0.2,0.2,0.0
,2025Q3,2025-07-31 13:00:00+00:00,2025-07-31,"Quanta Services, Inc., Q2 2025 Earnings Call, Jul 31, 2025.pdf",3,-0.3333333333333333,0.3333333333333333,,0,,,,3,-0.3333333333333333,0.3333333333333333,
RTX,2025Q2,2025-04-22 12:30:00+00:00,2025-04-22,"RTX Corporation, Q1 2025 Earnings Call, Apr 22, 2025.pdf",39,-0.2136752136752137,0.2564102564102564,0.0,17,-0.17647058823529413,0.17647058823529413,0.0,22,-0.2424242424242424,0.3181818181818182,0.0
,2024Q4,2024-10-31 13:00:00+00:00,2024-10-31,"Quanta Services, Inc., Q3 2024 Earnings Call, Oct 31, 2024.pdf",1,-1.0,1.0,,0,,,,1,-1.0,1.0,
DGX,2024Q1,2024-02-01 13:30:00+00:00,2024-02-01,"Quest Diagnostics Incorporated, Q4 2023 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
RTX,2025Q3,2025-07-22 12:30:00+00:00,2025-07-22,"RTX Corporation, Q2 2025 Earnings Call, Jul 22, 2025.pdf",26,0.1794871794871795,0.11538461538461539,0.6666666666666666,14,0.33333333333333337,0.07142857142857142,0.6666666666666666,12,0.0,0.16666666666666666,
RTX,2024Q1,2024-01-23 13:30:00+00:00,2024-01-23,"RTX Corporation, Q4 2023 Earnings Call, Jan 23, 2024.pdf",0,,,,0,,,,0,,,
RL,2024Q4,2024-11-07 14:00:00+00:00,2024-11-07,"Ralph Lauren Corporation, Q2 2025 Earnings Call, Nov 07, 2024.pdf",2,0.25,0.0,,0,,,,2,0.25,0.0,
RL,2025Q1,2025-02-06 14:00:00+00:00,2025-02-06,"Ralph Lauren Corporation, Q3 2025 Earnings Call, Feb 06, 2025.pdf",2,-0.5,0.5,,2,-0.5,0.5,,0,,,
,2025Q3,2025-07-23 21:00:00+00:00,2025-07-24,"Raymond James Financial, Inc., Q3 2025 Earnings Call, Jul 23, 2025.pdf",2,0.5,0.0,0.0,0,,,,2,0.5,0.0,0.0
