ticker,quarter,m01p01,0p1,0p2
IDXX,2024Q4,-0.04544206267341539,-0.05578536071836695,-0.05578536071836695
IDXX,2025Q1,,,
IDXX,2025Q2,,,
IDXX,2025Q3,,,
IEX,2023Q4,0.022822203883741874,0.03913223913656008,0.03913223913656008
IEX,2024Q1,0.027193944936187972,0.03183853918627795,0.03926472807261373
IEX,2024Q2,-0.03295584973259452,-0.03420880180788357,-0.05350686787164573
IEX,2024Q3,-0.051752758439466834,-0.02848447696288256,-0.02848447696288256
IEX,2024Q4,0.06925059222510233,0.06896330163700251,0.07489851178449355
IEX,2025Q1,,,
IEX,2025Q2,,,
IEX,2025Q3,,,
IFF,2023Q4,-0.011136421084136268,-0.011136421084136268,-0.012745709314174207
IFF,2024Q1,-0.04091732890729813,-0.04091732890729813,-0.012019068361966933
IFF,2024Q2,0.08338743881281342,0.08338743881281342,0.10947585595083902
IFF,2024Q3,0.011341632476939402,-0.0068224705263369295,-0.014499078362243881
IFF,2024Q4,-0.16320060893046678,-0.1622609118551476,-0.12113117763526367
IFF,2025Q1,,,
IFF,2025Q2,,,
IFF,2025Q3,,,
INCY,2023Q4,0.018033363621097295,0.035882755678156825,0.008417863079565241
INCY,2024Q1,-0.00014210003083840045,0.003531877534663122,0.014372386931365323
INCY,2024Q2,0.01515587769854612,-0.0012525902686534845,0.011059359180056433
INCY,2024Q3,-0.0660643009456629,-0.06693010107466894,-0.05122724434597747
INCY,2024Q4,0.12653486295297883,0.1253798438869556,0.13257792918282404
INCY,2025Q1,,,
INCY,2025Q2,,,
INCY,2025Q3,,,
INTC,2023Q4,0.08980934461144144,0.104337101151595,0.104337101151595
INTC,2024Q1,-0.11385193020255703,-0.11094352230122184,-0.11094352230122184
INTC,2024Q2,-0.0635915888991912,-0.06972089472875218,-0.06972089472875218
INTC,2024Q3,-0.23822489101112032,-0.242723595129449,-0.242723595129449
INTC,2024Q4,0.07952868205448967,0.09353829674943964,0.09353829674943964
INTC,2025Q1,,,
INTC,2025Q2,,,
INTC,2025Q3,,,
INTU,2023Q4,0.018196016910231125,0.02106319205222415,0.0025370070036507195
INTU,2024Q1,-0.010094607188434258,-0.001263672218381816,-0.001263672218381816
INTU,2024Q2,-0.08538333271968963,-0.08984622906415081,-0.08984622906415081
INTU,2024Q3,-0.07728795105264614,-0.07513166647492275,-0.07513166647492275
INTU,2024Q4,-0.014398846681833707,-0.02463098994344115,-0.02463098994344115
INTU,2025Q1,,,
INTU,2025Q2,,,
INTU,2025Q3,,,
INVH,2023Q4,-0.03747869759541342,-0.03762031883118164,-0.03143802098086641
INVH,2024Q1,-0.02009196686415951,-0.007246693114361021,-0.004209242665358846
INVH,2024Q2,-0.004770409028325619,0.0005279741417001335,0.00807207613882177
INVH,2024Q3,-0.06637877839464039,-0.0728001697152845,-0.058581296019472213
INVH,2024Q4,-0.05254758235678508,-0.04490474693470209,-0.04403764083860548
INVH,2025Q1,,,
INVH,2025Q2,,,
INVH,2025Q3,,,
IP,2023Q4,0.0027141243956570037,0.007215512947976416,0.007215512947976416
IP,2024Q1,-0.05691553036835249,-0.060134269584205764,-0.060134269584205764
IP,2024Q2,-0.01471337960678973,-0.012571887911479696,-0.012571887911479696
IP,2024Q3,-0.027112785323636153,-0.009237527551214013,-0.004707831742511034
IP,2024Q4,0.16860338587193163,0.13772184191938242,0.13772184191938242
IP,2025Q1,,,
IP,2025Q2,,,
IP,2025Q3,,,
IPG,2023Q4,,,
IPG,2024Q1,-0.06151646898049358,,
IPG,2024Q2,0.013099700798641933,,0.007924581476771385
IPG,2024Q3,0.022756779976089304,,0.03230273839466877
IPG,2024Q4,-0.046509983289598364,,0.0069554401977201825
IPG,2025Q1,,,
IPG,2025Q2,,,
IPG,2025Q3,,,
IQV,2023Q4,0.033607642891263195,0.023585524196685546,0.036375749504716656
IQV,2024Q1,0.10202225059421527,0.0843588708279188,0.07954343663589909
IQV,2024Q2,-0.06503428802388662,-0.05960281724194441,-0.05960281724194441
IQV,2024Q3,0.04218677348452626,0.04218677348452626,0.0769693163396814
IQV,2024Q4,-0.016379090243054506,-0.018225319035100544,-0.018225319035100544
IQV,2025Q1,,,
IQV,2025Q2,,,
IQV,2025Q3,,,
IR,2023Q4,0.0351104106211195,0.03932096846189439,0.014704281523553912
IR,2024Q1,0.03277901641064861,0.027589912976976935,0.027589912976976935
IR,2024Q2,-0.09363164617382069,-0.09492605504687626,-0.09492605504687626
IR,2024Q3,-0.06762184528335088,-0.07367675465955222,-0.09354292318863724
IR,2024Q4,-0.01670990463383613,-0.019029743938427417,-0.019029743938427417
IR,2025Q1,,,
IR,2025Q2,,,
IR,2025Q3,,,
IRM,2023Q4,-0.004577214109178041,-0.011185280700607685,-0.011185280700607685
IRM,2024Q1,0.08314106832321495,0.07993045121633374,0.07993045121633374
IRM,2024Q2,-0.05493157007589042,-0.061662209008706684,-0.061662209008706684
IRM,2024Q3,0.08019651870458981,0.09509180394835179,0.09509180394835179
IRM,2024Q4,-0.08496934366837915,-0.10056763507783995,-0.08253565514852187
IRM,2025Q1,,,
IRM,2025Q2,,,
IRM,2025Q3,,,
ISRG,2023Q4,0.004839649892050624,-0.010256252263631045,-0.010256252263631045
ISRG,2024Q1,-0.023020439522366584,-0.019868140630371775,-0.011711194675462664
ISRG,2024Q2,0.004339152641797739,0.006285997163915653,0.006285997163915653
ISRG,2024Q3,0.09770817110660755,0.09034880009884455,0.09034880009884455
ISRG,2024Q4,0.08310439903702677,0.08622651778449777,0.08622651778449777
ISRG,2025Q1,,,
ISRG,2025Q2,,,
ISRG,2025Q3,,,
IT,2023Q4,0.13700429730388575,,
IT,2024Q1,-0.05793596086019669,-0.05944034349459854,-0.05080799878261106
IT,2024Q2,-0.05583820459182987,-0.050504452926066444,-0.06848335096225983
IT,2024Q3,0.05397679632191618,0.05355084184295386,0.0611726914640257
IT,2024Q4,0.0073926090219455474,-0.0028883893866531937,0.005499436368118098
IT,2025Q1,,,
IT,2025Q2,,,
IT,2025Q3,,,
ITW,2023Q4,0.02298876167685597,0.02045469312583542,0.021360402094665904
ITW,2024Q1,-0.026020742585465755,-0.025731543742623573,-0.025731543742623573
ITW,2024Q2,-0.012231763887845217,-0.014254722271568234,-0.019642710414104866
ITW,2024Q3,-0.01005654921688107,-0.015532351366674076,-0.01197366425215863
ITW,2024Q4,0.028417383158042632,0.026365207286843585,0.03409589086064858
ITW,2025Q1,,,
ITW,2025Q2,,,
ITW,2025Q3,,,
IVZ,2023Q4,0.0161144989529661,0.018515644560095003,0.03612808957823116
IVZ,2024Q1,-0.08541196983428764,-0.08320641823291226,-0.0737308063730556
IVZ,2024Q2,-0.0890338946467437,-0.08510487742597385,-0.07219719691387388
IVZ,2024Q3,0.01097194036461082,0.008354708565648919,0.025985344417068665
IVZ,2024Q4,-0.04452396365260457,-0.027560638104752923,-0.020492490494816128
IVZ,2025Q1,,,
IVZ,2025Q2,,,
IVZ,2025Q3,,,
J,2023Q4,-0.0879179770323906,-0.09520293917964767,-0.09520293917964767
J,2024Q1,0.038596482476434615,0.04110023174651185,0.03192630226397611
J,2024Q2,-0.07477490401982628,-0.07392956831925307,-0.0718918481889801
J,2024Q3,0.0126555528464821,-0.0032488773844742483,-0.004579669674264465
J,2024Q4,-0.056052283014808385,-0.05818487900823606,-0.04692388723873892
J,2025Q1,,,
J,2025Q2,,,
J,2025Q3,,,
JBHT,2023Q4,-0.07148540664638031,-0.08944386722740683,-0.07706497715706706
JBHT,2024Q1,0.026794486117865224,0.01557529129626585,0.01557529129626585
JBHT,2024Q2,-0.06550484504047895,-0.07806093746360626,-0.0981578707081
JBHT,2024Q3,-0.02060565017144967,-0.035797101083367894,-0.04330955170129664
JBHT,2024Q4,0.04535915701744331,0.020132553176624757,-0.014609026340917593
JBHT,2025Q1,,,
JBHT,2025Q2,,,
JBHT,2025Q3,,,
JBL,2023Q3,0.18707495421984,0.19387609795268254,0.19387609795268254
JBL,2023Q4,0.0723177011071511,0.08938944257646225,0.08938944257646225
JBL,2024Q1,-0.1736276048438288,,
JBL,2024Q2,-0.07749317181993243,-0.07749317181993243,-0.07749317181993243
JBL,2024Q3,0.10015995809773559,0.0861038876790359,0.0861038876790359
JBL,2024Q4,0.10612994979953426,0.10315827624686409,0.12923236803393298
JBL,2025Q1,,,
JBL,2025Q2,,,
JCI,2023Q4,-0.07847625000063421,-0.08379868920713449,-0.08584631235892716
JCI,2024Q1,-0.053608678827839505,-0.04739723914230218,-0.028478466589528174
JCI,2024Q2,-0.06766563780837974,-0.07961646468084799,-0.0627037250058507
JCI,2024Q3,0.01699594183442756,0.019833086027022037,-0.005453277940240083
JCI,2024Q4,0.042782195251544364,0.049540185485339644,0.07940834343807252
JCI,2025Q1,,,
JCI,2025Q2,,,
JCI,2025Q3,,,
JKHY,2023Q4,0.04968454572508525,0.04353011630437034,0.049449056083436166
JKHY,2024Q1,0.018175316922655692,0.029135755055964226,0.05698637137978333
JKHY,2024Q2,0.0032753132010692448,0.0018477943797196815,0.01739337731001299
JKHY,2024Q3,-0.005772595050871907,0.010590488856016492,0.00875419122347586
JKHY,2024Q4,-0.049499732813872196,-0.05854861507956251,-0.05163595755481347
JKHY,2025Q1,,,
JKHY,2025Q2,,,
JKHY,2025Q3,,,
JNJ,2023Q4,-0.028594635820385704,-0.02848348141588981,-0.028174408833546823
JNJ,2024Q1,-0.019332138545447172,-0.026930086577786592,-0.03177439285779848
JNJ,2024Q2,0.03192638921173867,0.04392191380412219,0.03891199887972915
JNJ,2024Q3,0.048445275726738145,0.038465379164631205,0.04315322149255904
JNJ,2024Q4,0.010832188940503262,0.009894771880180217,0.010261496727341075
JNJ,2025Q1,,,
JNJ,2025Q2,,,
JNJ,2025Q3,,,
JPM,2023Q4,,,
JPM,2024Q1,,,
JPM,2024Q2,,,
JPM,2024Q3,,,
JPM,2024Q4,0.02406553501927437,,
JPM,2025Q1,,,
JPM,2025Q2,,,
JPM,2025Q3,,,
K,2023Q4,0.016543747423815296,0.030173894047029096,0.022683670735377352
K,2024Q1,-0.0022563028151871625,0.005249552045161469,0.005249552045161469
K,2024Q2,0.05949130975950869,0.07420421425644523,0.07420421425644523
K,2024Q3,0.08783013102690043,0.09919558820074734,0.09919558820074734
K,2024Q4,-0.017554909291027473,-0.01555060482509496,-0.01555060482509496
K,2025Q1,,,
K,2025Q2,,,
K,2025Q3,,,
KDP,2023Q4,0.04083604851782987,0.03488134852048618,0.03488134852048618
KDP,2024Q1,-0.03476758103920758,-0.044895721083678924,-0.044895721083678924
KDP,2024Q2,0.06710094755556133,0.04744735685970934,0.04744735685970934
KDP,2024Q3,0.041041073882343446,0.022195475433549904,0.022195475433549904
KDP,2024Q4,-0.0648524726012216,-0.05487218018369955,-0.05487218018369955
KDP,2025Q1,,,
KDP,2025Q2,,,
KDP,2025Q3,,,
KEY,2023Q4,-0.0047520179948770044,-0.013797783486821752,-0.013797783486821752
KEY,2024Q1,-0.01707333409345444,-0.026745857974042428,-0.026745857974042428
KEY,2024Q2,-0.043890032514161265,-0.048546665393580116,-0.048546665393580116
KEY,2024Q3,-0.024275881950548854,-0.008248596604658865,-0.008248596604658865
KEY,2024Q4,-0.0292906227255957,-0.018766076420135457,-0.018766076420135457
KEY,2025Q1,,,
KEY,2025Q2,,,
KEY,2025Q3,,,
KEYS,2023Q4,0.011417551798938589,,0.009534768066620295
KEYS,2024Q1,-0.0595805495221179,,-0.041394384684138946
KEYS,2024Q2,-0.07257673910657388,,-0.07170660078351372
KEYS,2024Q3,0.13647218518840581,,0.1265031882979185
KEYS,2024Q4,0.07240823367759619,,0.10057607630430433
KEYS,2025Q1,,,
KEYS,2025Q2,,,
KEYS,2025Q3,,,
KHC,2023Q4,0.05377322179105887,,0.019104312839837816
KHC,2024Q1,-0.037600537173037185,,0.013956496994712173
KHC,2024Q2,-0.036261996102693844,,0.011632545906053173
KHC,2024Q3,0.02962482911597063,,0.03469496689286758
KHC,2024Q4,-0.043333757176398736,,-0.004776934000182919
KHC,2025Q1,,,
KHC,2025Q2,,,
KHC,2025Q3,,,
KIM,2023Q4,0.046183081679041726,,
KIM,2024Q1,-0.017017551568635943,,
KIM,2024Q2,0.02600456750875293,,
KIM,2024Q3,0.06687794437732805,,
KIM,2024Q4,-0.0023744522529795054,,
KIM,2025Q1,,,
KIM,2025Q2,,,
KIM,2025Q3,,,
KKR,2023Q4,0.037999128638979196,0.059782966933851336,0.06783653723893066
KKR,2024Q1,0.0553137217884863,0.059803507017781525,0.07064621224995349
KKR,2024Q2,0.013306478663483735,0.01870951337743918,-0.016826575653474576
KKR,2024Q3,0.02611686905195617,0.026707054556719158,-0.0220201625625277
KKR,2024Q4,0.0044653198171015936,0.006581813174937438,0.006581813174937438
KKR,2025Q1,,,
KKR,2025Q2,,,
KKR,2025Q3,,,
KLAC,2023Q4,0.04118142144060667,0.026955308070543367,0.020948703951376206
KLAC,2024Q1,-0.03869485513311162,-0.06731306879440259,-0.06731306879440259
KLAC,2024Q2,0.07192283276704114,0.06026482582946857,0.06026482582946857
KLAC,2024Q3,-0.006082012880392321,-0.0029514387098596422,0.00905450027250068
KLAC,2024Q4,0.03848272975622766,0.01806804794251855,0.001062549201429664
KLAC,2025Q1,,,
KLAC,2025Q2,,,
KLAC,2025Q3,,,
KMB,2023Q4,-0.02365050070146632,,0.01746491416693004
KMB,2024Q1,-0.039096958781875295,,0.02109341282814177
KMB,2024Q2,0.0711401573785925,,0.006153059704825693
KMB,2024Q3,0.0027878019230077045,,0.06325575146927162
KMB,2024Q4,-0.05885878145935173,,-0.008925363010873629
KMB,2025Q1,,,
KMB,2025Q2,,,
KMB,2025Q3,,,
KMI,2023Q4,0.0011682256569281076,,0.008664952221995644
KMI,2024Q1,-0.02640112748007062,,-0.03630727895918816
KMI,2024Q2,0.02136318007761133,,0.03951836754191166
KMI,2024Q3,0.033962230291611495,,0.053993359387526245
KMI,2024Q4,-0.009849252903968642,,0.00039186277150213104
KMI,2025Q1,,,
KMI,2025Q2,,,
KMI,2025Q3,,,
KMX,2023Q3,-0.11482102121445019,-0.11925328632929215,-0.11925328632929215
KMX,2023Q4,-0.004694808793548229,0.003033317280777298,0.003033317280777298
KMX,2024Q2,0.016995497770474675,,
KMX,2024Q3,0.008070472784214616,0.019100565006534856,0.019100565006534856
KMX,2024Q4,0.04904240759218183,0.03334379368616619,0.03334379368616619
KMX,2025Q2,,,
KO,2023Q4,0.03947316965387777,,0.020055531469485334
KO,2024Q1,-0.00673383322703689,,-0.0023446485814945708
KO,2024Q2,0.004784206924779173,,0.013632335844258985
KO,2024Q3,0.03811056302936626,,0.03905158456057624
KO,2024Q4,-0.035799546898862694,,-0.014277615111718303
KO,2025Q1,,,
KO,2025Q2,,,
KO,2025Q3,,,
KR,2023Q4,0.012190549442565216,,
KR,2024Q1,0.10729292133367131,,
KR,2024Q2,-0.03358627641752718,,
KR,2024Q3,0.08592232625388795,,
KR,2024Q4,-0.006154959472665429,,
KR,2025Q1,,,
KR,2025Q2,,,
KR,2025Q3,,,
KVUE,2023Q4,-0.06093210060848499,-0.052264786104060074,-0.052264786104060074
KVUE,2024Q1,-0.07386110843927397,-0.06371931036298335,-0.06371931036298335
KVUE,2024Q2,0.07016589455174202,0.07768994156826062,0.07841222186381307
KVUE,2024Q3,0.14540424415458028,0.14348202724482217,0.15004017666156533
KVUE,2024Q4,0.009041963976316146,0.056849575579736765,0.056849575579736765
KVUE,2025Q1,,,
KVUE,2025Q2,,,
KVUE,2025Q3,,,
L,2023Q4,,,-0.00440353231725075
L,2024Q1,,,-0.00391911587993296
L,2024Q2,,,0.014538498650601564
L,2024Q3,,,0.01554613484907651
L,2024Q4,,,-0.009585799059311007
LDOS,2023Q4,0.08787461652795792,,0.0064018512955851155
LDOS,2024Q1,0.0633881883083819,,-0.008080051767956264
LDOS,2024Q2,0.08475428605735631,,0.015596971545855895
LDOS,2024Q3,-0.06210374353831188,,-0.013352238830800923
LDOS,2024Q4,0.09313291301406099,,-0.010060102649797335
LDOS,2025Q1,,,
LDOS,2025Q2,,,
LDOS,2025Q3,,,
LEN,2023Q4,,,
LEN,2024Q1,-0.08448352265679118,,
LEN,2024Q2,,,
LEN,2024Q3,,,
LEN,2024Q4,-0.08918981982856035,,
LEN,2025Q1,,,
LEN,2025Q2,,,
LEN,2025Q3,,,
LH,2023Q4,0.02235738219086375,,
LH,2024Q1,-0.05947378826367859,,
LH,2024Q2,-0.04134145646622494,,
LH,2024Q3,0.13721876105312392,,
LH,2024Q4,0.04339443597851317,,
LH,2025Q1,,,
LH,2025Q2,,,
LH,2025Q3,,,
LHX,2023Q4,,,
LHX,2024Q1,,,
LHX,2024Q2,,,
LHX,2024Q3,,,
LHX,2024Q4,,,
LHX,2025Q1,,,
LHX,2025Q2,,,
LHX,2025Q3,,,
LII,2023Q4,0.0833599025277035,,
LII,2024Q1,-0.04396178074301546,,-0.037431830720138844
LII,2024Q2,0.001611651142959289,,0.011966329556400672
LII,2024Q3,-0.019984355570525008,,0.03353679590011569
LII,2024Q4,0.04907996988828911,,-0.005337933945137825
LII,2025Q1,,,
LII,2025Q2,,,
LII,2025Q3,,,
LIN,2023Q4,0.03237539035369405,,
LIN,2024Q1,0.029155559612980324,,-0.00898313316758126
LIN,2024Q2,-0.0475723315639055,,
LIN,2024Q3,,,
LIN,2024Q4,-0.02835249568621786,,
LIN,2025Q1,,,
LIN,2025Q2,,,
LIN,2025Q3,,,
LKQ,2023Q4,-0.055037814773109255,,
LKQ,2024Q1,0.025243994460086128,,
LKQ,2024Q2,-0.11924941139033454,,0.03673633419428818
LKQ,2024Q3,-0.10676934096437526,,
LKQ,2024Q4,0.004214144110421699,,
LKQ,2025Q1,,,
LKQ,2025Q2,,,
LKQ,2025Q3,,,
LLY,2023Q4,0.01672669170911562,0.019545573543085202,0.019545573543085202
LLY,2024Q1,0.060826596699560365,0.008448280744852895,0.027211163098434243
LLY,2024Q2,0.07029943147940879,0.0705133238824986,0.03434325667284234
LLY,2024Q3,0.10225865485677135,0.12860118578361027,0.12860118578361027
LLY,2024Q4,-0.056491481566034805,-0.05616717124186495,-0.07747010207389525
LLY,2025Q1,,,
LLY,2025Q2,,,
LLY,2025Q3,,,
LMT,2023Q4,0.01743144083051982,,0.03005685351265045
LMT,2024Q1,-0.06223070218415601,,-0.023854882364681404
LMT,2024Q2,-0.0072744316696127095,,0.009066260488448514
LMT,2024Q3,0.09295272670749488,,0.04576034486581535
LMT,2024Q4,-0.08154748363988826,,-0.028826552400097308
LMT,2025Q1,,,
LMT,2025Q2,,,
LMT,2025Q3,,,
LNT,2023Q4,0.0004220950991368558,,
LNT,2024Q1,0.007668112368372023,,
LNT,2024Q2,0.015612534295954689,,
LNT,2024Q3,0.0591580917001788,,
LNT,2024Q4,-0.016569892437734397,,
LNT,2025Q1,,,
LNT,2025Q2,,,
LNT,2025Q3,,,
LOW,2023Q4,-0.029377163881382968,,
LOW,2024Q1,0.02470996265150782,,0.028513439503045402
LOW,2024Q2,-0.025913179060414647,,-0.0128323666080456
LOW,2024Q3,-0.0019462440161086437,,-0.0006646372922787976
LOW,2024Q4,-0.03652768902508543,,0.006503601190507129
LOW,2025Q1,,,
LOW,2025Q2,,,
LOW,2025Q3,,,
LRCX,2023Q4,-0.04893510616857859,,-0.034373351187610784
LRCX,2024Q1,0.03742782135720005,,-0.013951412781100878
LRCX,2024Q2,0.019611150048683003,,0.029895763481533517
LRCX,2024Q3,-0.01772104322538974,,-0.12050651014979083
LRCX,2024Q4,0.07664917155084681,,0.05822683241517804
LRCX,2025Q1,,,
LRCX,2025Q2,,,
LRCX,2025Q3,,,
LULU,2023Q4,0.05028282486213587,,
LULU,2024Q1,-0.13870355934787099,,
LULU,2024Q2,0.04880601826242799,,0.041637589458319725
LULU,2024Q3,0.009974894004830039,,
LULU,2024Q4,0.17760938153197914,,
LULU,2025Q1,,,
LULU,2025Q2,,,
LULU,2025Q3,,,
LUV,2023Q4,-0.047308036269538604,,
LUV,2024Q1,-0.04632078780093593,,
LUV,2024Q2,-0.07299888208930641,,
LUV,2024Q3,0.0023199968328982967,,
LUV,2024Q4,-0.02797877611207607,,
LUV,2025Q1,,,
LUV,2025Q2,,,
LUV,2025Q3,,,
LVS,2023Q4,0.04327744327803449,,0.043266118033681564
LVS,2024Q1,0.025887194806038346,,0.0018795498747473513
LVS,2024Q2,-0.08221304137801534,,-0.09437420707862292
LVS,2024Q3,-0.005112743571877357,,-0.039045892811176944
LVS,2024Q4,0.023147390489192156,,0.038312484852580264
LVS,2025Q1,,,
LVS,2025Q2,,,
LVS,2025Q3,,,
LW,2023Q4,0.029689468329471835,,
LW,2024Q1,0.00854763641577711,,
LW,2024Q2,-0.2146296344817993,,
LW,2024Q3,-0.2931164295291875,,0.004355532609153834
LW,2024Q4,-0.20848978153245812,,
LW,2025Q2,,,
LW,2025Q3,,,
LYB,2023Q4,,,
LYB,2024Q1,,,
LYB,2024Q2,,,
LYB,2024Q3,,,
LYB,2024Q4,,,
LYB,2025Q1,,,
LYB,2025Q2,,,
LYB,2025Q3,,,
LYV,2023Q4,0.02334316096567759,,
LYV,2024Q1,0.027963145939422354,,
LYV,2024Q2,0.04454267332153526,,
LYV,2024Q3,-0.007332473090470684,,-0.013058926191035835
LYV,2024Q4,0.047909488365870494,,0.030520179408104905
LYV,2025Q1,,,
LYV,2025Q2,,,
LYV,2025Q3,,,
MA,2023Q4,-0.04140863620460541,,
MA,2024Q1,0.032054929349841915,,0.0017384888560451712
MA,2024Q2,-0.02140686337390982,,-0.01095512252395728
MA,2024Q3,0.01908506571574952,,0.021219918504594017
MA,2024Q4,-0.001149868405343396,,
MA,2025Q1,,,
MA,2025Q2,,,
MA,2025Q3,,,
MAA,2023Q4,-0.05868465210183386,,
MAA,2024Q1,-0.007550522430217198,,
MAA,2024Q2,0.008038383226787887,,
MAA,2024Q3,0.12842932458690953,,
MAA,2024Q4,-0.015208750363818042,,
MAA,2025Q1,,,
MAA,2025Q2,,,
MAA,2025Q3,,,
MAR,2023Q4,-0.027359379321588568,,
MAR,2024Q1,-0.048281767910385624,,-0.003427065429300302
MAR,2024Q2,-0.009888437958980475,,-0.019927293286902112
MAR,2024Q3,-0.09080674761489896,,-0.013671958693787203
MAR,2024Q4,-0.01119971047733653,,0.022206063249661852
MAR,2025Q1,,,
MAR,2025Q2,,,
MAR,2025Q3,,,
MAS,2023Q4,0.0775906665705482,,
MAS,2024Q1,0.000984608443049085,,
MAS,2024Q2,-0.036438643960560416,,-0.003071391844922401
MAS,2024Q3,0.07029145299254791,,
MAS,2024Q4,-0.014625496149017364,,-0.009138601648573328
MAS,2025Q1,,,
MAS,2025Q2,,,
MAS,2025Q3,,,
MCD,2023Q4,0.007447694422942819,,-0.002372107108739486
MCD,2024Q1,-0.049641168100718815,,-0.0040870321595231785
MCD,2024Q2,0.01590323956714553,,0.00771508542078962
MCD,2024Q3,0.07837071125374807,,0.005361819263560136
MCD,2024Q4,-0.015599390753907027,,-0.0077443517970325745
MCD,2025Q1,,,
MCD,2025Q2,,,
MCD,2025Q3,,,
MCHP,2023Q4,0.03111351110861919,,
MCHP,2024Q1,-0.044631196179474586,,
MCHP,2024Q2,-0.006789270165731619,,-0.01590173094117154
MCHP,2024Q3,-0.08952737316948255,,
MCHP,2024Q4,-0.09531683096603749,,-0.08007524064449699
MCHP,2025Q1,,,
MCHP,2025Q2,,,
MCHP,2025Q3,,,
MCK,2023Q4,-0.033325441759916904,,-0.025620715777800694
MCK,2024Q1,-0.022673348215566564,,-0.0180831533709763
MCK,2024Q2,0.009912166216871262,,0.014238720578412948
MCK,2024Q3,-0.11206126038315047,,-0.1411046551981307
MCK,2024Q4,0.15061359832489635,,0.1264889297348248
MCK,2025Q1,,,
MCK,2025Q2,,,
MCK,2025Q3,,,
MCO,2023Q4,0.04921209513025558,,-0.021804861677727178
MCO,2024Q1,-0.08143088163582479,,-0.008200566963937917
MCO,2024Q2,-0.0008146455337080267,,
MCO,2024Q3,-0.007615452437562576,,-0.0023441404203486758
MCO,2024Q4,-0.03967271860994322,,-0.003021017128759783
MCO,2025Q1,,,
MCO,2025Q2,,,
MCO,2025Q3,,,
MDLZ,2023Q4,0.010603695445313616,,0.01235279091683739
MDLZ,2024Q1,0.0010283921046483468,,-0.003037621200691707
MDLZ,2024Q2,-0.01452571141843846,,-0.014036485712936586
MDLZ,2024Q3,0.00783816461587614,,0.005410061655194406
MDLZ,2024Q4,0.005982702520255356,,-0.010397136262173557
MDLZ,2025Q1,,,
MDLZ,2025Q2,,,
MDLZ,2025Q3,,,
MDT,2023Q4,0.03981305467463338,,
MDT,2024Q1,0.016172492380132943,,-0.01654413957728996
MDT,2024Q2,-0.02293426570784165,,
MDT,2024Q3,0.04038933963895097,,0.03021151220926413
MDT,2024Q4,-0.03904080318795316,,-0.008450950278053121
MDT,2025Q1,,,
MDT,2025Q2,,,
MDT,2025Q3,,,
MET,2023Q4,-0.0389171947209192,,
MET,2024Q1,-0.04780460489155276,,
MET,2024Q2,-0.02708511238787671,,
MET,2024Q3,-0.044780374281513546,,
MET,2024Q4,-0.04064299021889998,,
MET,2025Q1,,,
MET,2025Q2,,,
MET,2025Q3,,,
META,2023Q4,-0.025699520770820456,,0.015605756385706306
META,2024Q1,0.15547781389924542,,
META,2024Q2,-0.11147370343130447,,-0.122320159667901
META,2024Q3,0.09958979241660262,,0.08365372883531857
META,2024Q4,-0.006481311995567098,,-0.02260062317072751
META,2025Q1,,,
META,2025Q2,,,
META,2025Q3,,,
MGM,2023Q4,0.028809522082660112,,0.008839985338920924
MGM,2024Q1,-0.07735867216919208,,-0.1008239436059004
MGM,2024Q2,0.031920991798599564,,0.00962439983885392
MGM,2024Q3,-0.12848780672883078,,-0.11928125224260583
MGM,2024Q4,-0.09758595713776635,,-0.10093625055797986
MGM,2025Q1,,,
MGM,2025Q2,,,
MGM,2025Q3,,,
MHK,2023Q4,,,
MHK,2024Q1,,,
MHK,2024Q2,,,
MHK,2024Q3,,,
MHK,2024Q4,,,
MHK,2025Q1,,,
MHK,2025Q2,,,
MHK,2025Q3,,,
MKC,2023Q4,-0.24108579994622473,,-0.11071958164584553
MKC,2024Q1,0.1216425807552684,,-0.031158487659507565
MKC,2024Q2,0.061413686858197265,,
MKC,2024Q4,-0.009631424258315768,,-0.09974778170770154
MKC,2025Q1,,,
MKC,2025Q2,,,
MLM,2023Q4,0.047466592996284696,,-0.03268544464778176
MLM,2024Q1,-0.0051359909837678346,,0.00047108002088672857
MLM,2024Q2,-0.00025301299229291575,,-0.009626459250483482
MLM,2024Q3,-0.037555408478393656,,
MLM,2024Q4,0.03361731818583022,,-0.025633505358951526
MLM,2025Q1,,,
MLM,2025Q2,,,
MLM,2025Q3,,,
MMC,2023Q4,0.005111593537281875,,
MMC,2024Q1,-0.0332228659975096,,
MMC,2024Q2,0.031002001007101872,,
MMC,2024Q3,-0.010621282551791832,,
MMC,2024Q4,-0.016737596586336417,,
MMC,2025Q1,,,
MMC,2025Q2,,,
MMC,2025Q3,,,
MMM,2023Q4,0.04962157792661094,0.04986870785180625,0.046535110572087236
MMM,2024Q1,-0.14674836252803716,-0.13563477098405133,-0.12039660294801005
MMM,2024Q2,0.08182995551730261,0.07962288986185148,0.058214404257846596
MMM,2024Q3,0.2127276435267632,,
MMM,2024Q4,-0.05030878305448094,-0.050160475277714,-0.0652519195850288
MMM,2025Q1,,,
MMM,2025Q2,,,
MMM,2025Q3,,,
MNST,2023Q4,0.05983035463742572,,
MNST,2024Q1,0.055110972154720744,,0.052156783178388795
MNST,2024Q2,0.02411140031558564,,
MNST,2024Q3,-0.11809353731335327,,-0.10425733704036161
MNST,2024Q4,-0.003427342962792653,,
MNST,2025Q1,,,
