ticker,fiscal_quarter,TariffSent_mean_call_all,TariffSent_neg_call_all,TariffSent_pos_call_all,TariffSent_fwd_call_all,TariffMentions_call_all,TariffSent_mean_call_prep,TariffSent_mean_call_qna,TariffSent_mean_press_all,TariffMentions_press_all,CAR_press_mkt_0p1,CAR_press_mkt_m01p01,CAR_press_mkt_0p2
CPT,2024Q3,0.1287632524908986,0.30457478016614914,0.43333803265704773,0.5,2,,0.1287632524908986,,0.0,0.0274097999999999,0.0665756,0.0274097999999999
CPT,2024Q4,0.31849786960798443,0.0011241378142697878,0.3196220074222542,0.125,8,0.9999999862202698,0.22114042437765796,,0.0,-0.0178399999999999,-0.0310396999999999,-0.0178399999999999
CPT,2025Q1,-0.2548767132539531,0.2672868418858343,0.012410128631881179,0.0,4,,-0.2548767132539531,,0.0,0.0,0.0,0.0
CPT,2025Q2,-0.5597681590116491,0.702100281219048,0.14233212220739894,0.0,7,,-0.5597681590116491,,0.0,0.0,0.0,0.0
CRL,2024Q1,0.023924885625280723,0.3684788045760392,0.39240369020131993,0.25,8,,0.023924885625280723,,,0.1139247999999999,0.0895456999999999,0.1121827
CRL,2024Q2,-0.004350952956883702,0.49944036919623613,0.49508941623935243,1.0,2,-0.004350952956883702,,,0.0,-0.030727,-0.034994,-0.030727
CRL,2024Q3,-0.6200083823502709,0.7455410540060683,0.1255326716557974,0.125,8,,-0.6200083823502709,,0.0,-0.1163564,-0.1058576,-0.1211556
CRL,2024Q4,-0.6777899173679212,0.6902811745795214,0.01249125721160027,0.23529411764705882,17,,-0.6777899173679212,,0.0,0.1166399999999999,0.1504839999999999,0.1408469999999999
CRL,2025Q1,-0.12435736680081391,0.27464901547637055,0.15029164867555664,0.5,10,,-0.12435736680081391,,0.0,0.0,0.0,0.0
CRL,2025Q2,-0.6284736943974873,0.6777063312674436,0.04923263686995629,0.4782608695652174,23,,-0.6284736943974873,,0.0,0.0,0.0,0.0
CRM,2024Q1,-0.598674696535079,0.5986815387548973,6.842219818281592e-06,0.0,5,,-0.598674696535079,,,,,
CRM,2024Q2,-0.1419226050500209,0.57057780921193,0.4286552041619091,0.2857142857142857,7,-0.1419226050500209,,,,,,
CRM,2024Q3,-0.5342049061355503,0.739473515343456,0.20526860920790568,0.2,5,-0.5342049061355503,,,,,,
CRM,2024Q4,-0.14589272127042516,0.3528487029950297,0.2069559817246045,0.0,5,,-0.14589272127042516,,,,,
CRM,2025Q1,-0.22620102209423665,0.5575074525741935,0.3313064304799569,0.2222222222222222,9,,-0.22620102209423665,,,,,
CRM,2025Q2,-0.9988780003947871,0.9989065329233805,2.853252859343532e-05,0.3333333333333333,3,-0.9988780003947871,,,,,,
CRM,2025Q3,0.33130014034441047,0.333027196944992,0.6643273372894024,0.3333333333333333,3,,0.33130014034441047,,,,,
CRM,2025Q4,-0.3970349295489825,0.5980505602114363,0.20101563066245376,0.6,5,-0.3970349295489825,,,,,,
CRM,2026Q1,0.3208845656658975,0.15752276441170962,0.47840733007760716,0.4,5,,0.3208845656658975,,,,,
CRM,2026Q2,0.06031922559486702,0.0012791412009391934,0.061598366795806214,0.5,2,,0.06031922559486702,,,,,
CRWD,2024Q1,0.4843042284500836,0.02947678616060223,0.5137810146106858,0.0,4,,0.4843042284500836,,0.0,0.1077498,0.0560717,0.0870967
CRWD,2024Q2,-0.8085057013131518,0.8104848861694336,0.0019791848562817904,0.0,2,,-0.8085057013131518,,0.0,0.1147116,0.1046404,0.1400784
CRWD,2024Q3,-1.2689190157288976e-05,1.3676098205905873e-05,9.869080486168968e-07,0.0,1,,-1.2689190157288976e-05,,0.0,0.0488146,0.0280133999999999,0.0488146
CRWD,2024Q4,-0.4089102829817648,0.4383669358988603,0.0294566529170955,0.0,3,,-0.4089102829817648,,0.0,-0.045831,-0.04417,-0.050548
CRWD,2025Q2,-0.4940822986245621,0.5758864874951541,0.08180418887059204,0.5,4,,-0.4940822986245621,,0.0,0.0,0.0,0.0
CRWD,2025Q2,-0.4940822986245621,0.5758864874951541,0.08180418887059204,0.5,4,,-0.4940822986245621,,0.0,0.0,0.0,0.0
CRWD,2025Q3,3.587734812053137e-05,0.3382480718694154,0.33828394921753596,0.0,3,,3.587734812053137e-05,,0.0,0.0,0.0,0.0
CRWD,2026Q1,-1.0851794286281802e-05,2.5818835638347082e-05,1.496704135206528e-05,0.0,1,,-1.0851794286281802e-05,,,,,
CRWD,2026Q2,-0.009690265169723489,0.016129876415448052,0.0064396112457245636,0.0,2,,-0.009690265169723489,,,,,
CSCO,2024Q1,-0.001235956609315414,0.16817097050396432,0.1669350138946489,0.0,6,0.0002020620180963976,-0.0026739752367272254,,,-0.0369202,-0.0241433,-0.0369202
CSCO,2024Q2,-0.038692693095612185,0.3289873521789559,0.29029465908334373,0.375,8,-0.00016153898832271807,-0.04419714368236782,,,-0.030284,-0.0156919999999999,-0.030284
CSCO,2024Q3,0.3314872095200864,0.16945307444423938,0.5009402839643258,0.3333333333333333,6,,0.3314872095200864,,,0.0869616,0.0884724,0.0869616
CSCO,2024Q4,0.02745813736760283,0.295227049261663,0.3226851866292658,0.14285714285714285,7,,0.02745813736760283,,,-0.0290279999999999,-0.0210129999999999,-0.0290279999999999
CSCO,2025Q1,0.3995426071419685,0.025814701886269525,0.425357309028238,0.11764705882352941,17,0.33209499124527014,0.4139956676912609,,,0.0,0.0,0.0
CSCO,2025Q2,-0.02630882156663574,0.08127900957527648,0.05497018800864074,0.3333333333333333,15,-0.0048650926995226955,-0.031669753783414,,,0.0,0.0,0.0
CSCO,2025Q3,-0.1882382354395844,0.191844047700322,0.0036058122607376137,0.23529411764705882,17,-0.28169396746130104,-0.13726238160955714,,,0.0,0.0,0.0
CSCO,2025Q4,-0.002325682157507695,0.1281402663471854,0.1258145841896777,0.06666666666666667,15,0.04393198587956704,-0.033164127515557515,,,,,
CSGP,2024Q1,0.5591401209998613,0.00028160073790393724,0.5594217217377653,0.42857142857142855,7,0.46154298544661176,0.6892696350708608,,,0.0155428,0.0136477,0.0436697
CSGP,2024Q2,0.9999883267536447,1.0994526888907785e-07,0.9999884366989136,0.0,1,,0.9999883267536447,,,0.0691557999999999,0.0609386999999999,0.0946196999999999
CSGP,2024Q3,0.2443318652768293,0.11880959436887413,0.36314145964570343,0.6666666666666666,3,,0.2443318652768293,,,0.0399568,0.0310886999999999,0.0484517
CSGP,2024Q4,-0.25014395841909476,0.500505655869425,0.2503616974503302,0.25,4,,-0.25014395841909476,0.0,1.0,-0.0376534,-0.0439781,-0.0299350999999999
CSGP,2025Q1,0.7494909171775285,0.0005439341464884562,0.7500348513240169,0.75,4,,0.7494909171775285,0.0,1.0,0.0,0.0,0.0
CSGP,2025Q2,-0.33331804612907945,0.33332947517586337,1.1429046783935822e-05,0.0,3,,-0.33331804612907945,,0.0,0.0,0.0,0.0
CSX,2024Q1,0.25653654990350966,0.32013501148320334,0.5766715613867129,0.08333333333333333,12,0.7115851652888671,-0.3805315116359907,,0.0,0.0288326,0.0145003999999999,0.0288326
CSX,2024Q2,-0.2275766485452573,0.5735571619830534,0.3459805134377961,0.23076923076923078,13,-0.2275766485452573,,,0.0,0.0053838,-0.0140723,0.0053838
CSX,2024Q3,-0.2697268847578183,0.4244732703148255,0.1547463855570072,0.2,20,,-0.2697268847578183,,0.0,0.0189516,-0.0124386,0.0374503999999999
CSX,2024Q4,0.02925151181358436,0.3067272235218605,0.33597873533544487,0.07692307692307693,26,0.007104803235942351,0.035895524386876966,,0.0,-0.0360063999999999,-0.0369050999999999,-0.0360063999999999
CSX,2025Q1,-0.03588183594576332,0.23319006447247403,0.1973082285267107,0.11428571428571428,35,-0.17634736524292668,0.05776185025234558,,0.0,0.0,0.0,0.0
CSX,2025Q2,-0.16680894843615618,0.37975303476326533,0.2129440863271091,0.13043478260869565,23,,-0.16680894843615618,,0.0,0.0,0.0,0.0
CTAS,2024Q1,0.38821740538536476,0.10922846241342195,0.49744586779878674,0.1111111111111111,9,0.38821740538536476,,,0.0,0.0843997999999999,0.0808686999999999,0.0843997999999999
CTAS,2024Q2,0.3931071893215024,0.015836632199352607,0.408943821520855,0.5,6,0.3931071893215024,,,,,,
CTAS,2024Q3,0.5735511042630606,0.027854599548845727,0.6014057038119063,0.0,4,0.5735511042630606,,,0.0,0.0540658,0.0463967,0.0540658
CTAS,2024Q3,0.5735511042630606,0.027854599548845727,0.6014057038119063,0.0,4,0.5735511042630606,,,0.0,0.0105379999999999,0.0147279999999999,-0.011966
CTAS,2024Q4,-0.32415940378488806,0.3328442219644785,0.008684818179590437,0.0,4,-0.32415940378488806,,,0.0,-0.0830743999999999,-0.1019070999999999,-0.0830743999999999
CTAS,2025Q1,0.6076685211499454,0.0023088113526581466,0.6099773325026036,0.0,5,0.6076685211499454,,,0.0,0.0,0.0,0.0
CTAS,2025Q2,0.35156428314914984,0.018029577684998504,0.3695938608341483,0.0,12,0.35156428314914984,,,,,,
CTAS,2025Q3,0.26934318559940684,0.018812063470332596,0.28815524906973944,0.0,11,0.9999999922566518,0.19627750493368232,,0.0,0.0,0.0,0.0
CTAS,2025Q3,0.26934318559940684,0.018812063470332596,0.28815524906973944,0.0,11,0.9999999922566518,0.19627750493368232,,0.0,0.0,0.0,0.0
CTAS,2025Q4,-0.10232349101773942,0.2272931542969544,0.12496966327921497,0.2222222222222222,9,-0.10232349101773942,,,,,,
CTAS,2026Q1,0.03251022448491278,0.14939140115212873,0.18190162563704151,0.0,11,0.03251022448491278,,,,,,
CTRA,2024Q1,-0.45743686446389137,0.4581532629769451,0.0007163985130536806,0.0,3,,-0.45743686446389137,,,-0.0132971,-0.0070031999999999,-0.0132971
CTRA,2024Q2,0.47772308739138764,0.01021285989163497,0.48793594728302264,0.0,6,,0.47772308739138764,,0.0,0.0378029999999999,0.04699,0.0378029999999999
CTRA,2024Q3,0.5999937420544412,5.130914742368375e-06,0.5999988729691836,0.0,5,,0.5999937420544412,,0.0,-0.0505782,-0.0659234,-0.0505782
CTRA,2024Q4,0.07203296804724839,2.0358410438348074e-05,0.07205332645768674,0.0,3,,0.07203296804724839,,0.0,-0.050634,-0.0591587,-0.050634
CTRA,2025Q1,0.28646355192225137,0.18529289349368305,0.4717564454159344,0.25,8,,0.28646355192225137,,,0.0,0.0,0.0
CTRA,2025Q2,0.07147654193795461,0.34144209867311776,0.41291864061107236,0.6666666666666666,3,,0.07147654193795461,,0.0,0.0,0.0,0.0
CTSH,2024Q1,-0.1666085323169071,0.33343045218426326,0.16682191986735617,0.0,6,,-0.1666085323169071,,0.0,-0.0055282,0.0091357,-0.0209213
CTSH,2024Q2,-0.2362305088465888,0.24541028048599856,0.00917977163940975,0.25,4,,-0.2362305088465888,,0.0,0.013243,0.0085479999999999,0.013243
CTSH,2024Q3,0.1971306463507254,0.09227572219255364,0.28940636854327906,0.125,8,,0.1971306463507254,,0.0,-0.0215794,-0.0235795,-0.0215794
CTSH,2024Q4,-0.24890827239975266,0.24936165900157903,0.0004533866018263666,0.0,4,,-0.24890827239975266,,0.0,0.0036253,-0.0118373999999999,0.0036253
CTSH,2025Q1,0.526086266591643,0.0028286934070014536,0.5289149599986445,0.0,8,0.9999998698684864,0.4583843232663797,,0.0,0.0,0.0,0.0
CTSH,2025Q2,-0.033283874806303494,0.368090274444107,0.3348063996378035,0.0,6,,-0.033283874806303494,,0.0,0.0,0.0,0.0
CTVA,2024Q1,0.08484059747172007,0.18453234893427284,0.2693729464059929,0.09090909090909091,11,,0.08484059747172007,,0.0,0.1695597999999999,0.1620945999999999,0.1695597999999999
CTVA,2024Q2,0.4955278548069253,0.1264827619376887,0.622010616744614,0.125,8,,0.4955278548069253,,0.0,0.059883,0.055844,0.059883
CTVA,2024Q3,0.023475701770602875,0.19128432823507716,0.21476003000568003,0.21428571428571427,14,,0.023475701770602875,,0.0,-0.0816824,-0.0715715,-0.0816824
CTVA,2024Q4,-0.11667406323169272,0.36825292701844003,0.2515788637867473,0.25,16,,-0.11667406323169272,,0.0,-0.05561,-0.056065,-0.05561
CTVA,2025Q1,0.0659541370641187,0.1301121020147212,0.1960662390788399,0.28125,32,,0.0659541370641187,,0.0,0.0,0.0,0.0
CTVA,2025Q2,0.027122258967630198,0.2011053062593856,0.22822756522701582,0.18181818181818182,22,,0.027122258967630198,,0.0,0.0,0.0,0.0
CVS,2024Q1,0.10455815142839064,0.29839365938543844,0.4029518108138291,0.1,10,,0.10455815142839064,,0.0,0.0112858,0.0067416,0.0112858
CVS,2024Q1,0.10455815142839064,0.29839365938543844,0.4029518108138291,0.1,10,,0.10455815142839064,,0.0,0.0181898,0.0363827,0.0346386999999999
CVS,2024Q2,0.49302968035577166,0.025814620525256515,0.5188443008810282,0.5,2,,0.49302968035577166,,0.0,-0.189043,-0.1850231,-0.175564
CVS,2024Q3,-0.08405242523366008,0.3446920100565536,0.2606395848228935,0.5,8,,-0.08405242523366008,,0.0,-0.0077743999999999,0.0012914,-0.0206115999999999
CVS,2024Q4,0.4719283411992142,0.19498113230270775,0.666909473501922,0.0,3,,0.4719283411992142,,0.0,-0.0523387,-0.0730984,-0.0523387
CVS,2024Q4,0.4719283411992142,0.19498113230270775,0.666909473501922,0.0,3,,0.4719283411992142,,0.0,0.0392499999999999,0.051744,0.0123959999999999
CVS,2025Q1,0.06076639551362284,0.06463578912102008,0.12540218463464292,0.25,8,,0.06076639551362284,,0.0,0.0,0.0,0.0
CVS,2025Q2,0.42107876815449763,0.07656465435187365,0.4976434225063713,0.25,4,,0.42107876815449763,,0.0,0.0,0.0,0.0
CVX,2024Q1,0.2337915635666382,0.03611848080208091,0.26991004436871907,0.0,6,,0.2337915635666382,-0.4545454545454545,1.0,0.0213776,0.0213776,0.0104453999999999
CVX,2024Q1,0.2337915635666382,0.03611848080208091,0.26991004436871907,0.0,6,,0.2337915635666382,-0.4545454545454545,1.0,0.0293129,0.0323078,0.0293129
CVX,2024Q2,0.25014662413735433,0.12486654167909339,0.3750131658164477,0.125,8,,0.25014662413735433,,0.0,0.0035849,0.0140838,0.0035849
CVX,2024Q3,0.1567709437839129,0.05169403227066343,0.20846497605457634,0.1111111111111111,9,,0.1567709437839129,,0.0,-0.0264582,-0.0752183999999999,-0.0264582
CVX,2024Q4,0.13514133332114753,0.2244519649708627,0.35959329829201025,0.1111111111111111,9,,0.13514133332114753,,0.0,0.028509,0.0338883,0.028509
CVX,2025Q1,0.039606524993027734,0.16041421193269598,0.20002073692572372,0.13333333333333333,15,,0.039606524993027734,,0.0,0.0,0.0,0.0
CVX,2025Q2,0.348624544919969,0.0019364912067227162,0.35056103612669176,0.0,6,,0.348624544919969,,0.0,0.0,0.0,0.0
D,2024Q1,-0.002276370219135515,0.3359083445005429,0.3336319742814074,0.0,3,-0.002276370219135515,,,,0.0344468,0.0551746999999999,0.0344468
D,2024Q2,-0.38372239417221865,0.3897491114854347,0.006026717313216068,0.4,5,-0.38372239417221865,,,,0.004663,0.0080229999999999,0.004663
D,2024Q3,0.5878194007009846,0.00040039194640895115,0.5882197926473935,0.25,8,0.5878194007009846,,,,0.0489486,0.0534925,0.0489486
D,2024Q4,0.19955804161128743,0.04967023141616552,0.24922827302745296,0.08333333333333333,12,0.19955804161128743,,,,-0.00912,0.0095353,-0.00912
D,2025Q1,0.1470037454836197,0.009172311780931823,0.1561760572645515,0.07142857142857142,28,0.1470037454836197,,,,0.0,0.0,0.0
D,2025Q2,0.15554552512529304,0.07526647677251602,0.23081200189780907,0.15384615384615385,13,0.15554552512529304,,,,0.0,0.0,0.0
DAL,2024Q1,-0.513409882030345,0.6418048996778288,0.12839501764748384,0.0,9,,-0.513409882030345,,,-0.0896841999999999,-0.0861103999999999,-0.0896841999999999
DAL,2024Q2,0.21387663437415244,0.3861857326701495,0.6000623670443019,0.0,5,,0.21387663437415244,,,0.0072607999999999,0.0138397,-0.0087543
DAL,2024Q3,0.2730699521563325,0.25420116642828944,0.527271118584622,0.0,4,,0.2730699521563325,,,-0.0703592,-0.0710983,-0.0703592
DAL,2024Q4,-0.07813239057603434,0.14237664081675966,0.06424425024072532,0.14285714285714285,7,,-0.07813239057603434,,,0.0100296,0.0170709,0.0100296
DAL,2025Q1,0.026329293189310026,0.09897898052813008,0.1253082737174401,0.20833333333333334,24,,0.026329293189310026,,,0.0,0.0,0.0
DAL,2025Q2,0.09991230478867538,0.12590606177182656,0.22581836656050194,0.0,9,,0.09991230478867538,,,0.0,0.0,0.0
DASH,2024Q1,0.38538042628662517,0.2143157928134169,0.5996962191000421,0.0,5,,0.38538042628662517,0.0,1.0,-0.0812031,-0.0291102,-0.0812031
DASH,2024Q2,-0.015000738420167182,0.015218657071818598,0.00021791865165141644,0.0,5,,-0.015000738420167182,0.0,1.0,-0.107767,-0.121667,-0.107767
DASH,2024Q3,0.749841379961826,1.6349618436883873e-06,0.7498430149236697,0.0,4,0.749841379961826,,0.0,1.0,0.0836658,0.0610646,0.0836658
DASH,2024Q4,0.0031042387643083202,0.00010157015640288591,0.003205808920711206,0.0,2,,0.0031042387643083202,0.0,1.0,0.0028322999999999,0.0031845999999999,0.0028322999999999
DASH,2025Q1,0.14303528446704514,0.11444063836578433,0.25747592283282944,0.16666666666666666,12,0.14303528446704514,,0.0,1.0,0.0,0.0,0.0
DASH,2025Q2,-0.0017482316164508422,0.002001951477723196,0.00025371986127235385,0.0,3,,-0.0017482316164508422,0.0,1.0,0.0,0.0,0.0
DAY,2024Q1,0.6534037748949579,0.004807123638718973,0.6582108985336769,0.0,3,0.4999694755266386,0.9602723736315966,,,-0.0176632,0.0095566999999999,-0.0075843
DAY,2024Q3,-0.3669564448763525,0.5011631627752722,0.1342067178989197,0.375,8,,-0.3669564448763525,,,0.0584426999999999,0.0612925999999999,-0.0002245
DAY,2024Q4,-0.030750641729961597,0.18350828548621698,0.15275764375625536,0.16666666666666666,6,,-0.030750641729961597,,,0.0854946,0.0887029,0.1457696
DAY,2025Q1,-0.2517003001467957,0.25517351798205506,0.0034732178352593714,0.0,9,,-0.2517003001467957,,,0.0,0.0,0.0
DAY,2025Q2,0.3328247418980655,0.0005145093957231358,0.33333925129378866,0.0,3,,0.3328247418980655,,,0.0,0.0,0.0
DD,2024Q1,-0.2247081495511578,0.3915383853732477,0.1668302358220899,0.5,6,,-0.2247081495511578,,0.0,-0.1418984,-0.1378896,-0.1331636
DD,2024Q1,-0.2247081495511578,0.3915383853732477,0.1668302358220899,0.5,6,,-0.2247081495511578,,0.0,0.0851558,0.0667547,0.0944587
DD,2024Q2,-0.2498501796681012,0.49973005798466374,0.24987987831656255,0.25,8,,-0.2498501796681012,,0.0,0.072909,0.0541288999999999,0.07176
DD,2024Q3,-0.14660482308196007,0.3685567645365961,0.221951941454636,0.1111111111111111,9,,-0.14660482308196007,,0.0,0.0284947,0.0223626,-0.0141225
DD,2024Q4,-0.41909758020517124,0.5595828144411955,0.14048523423602433,0.14285714285714285,7,-0.9919944622082966,-0.1899388274039211,,0.0,0.030605,0.022751,0.057336
DD,2025Q1,0.061039757088681035,0.056633353773300775,0.1176731108619818,0.05714285714285714,35,0.07806521500174021,0.05678339261041624,,0.0,0.0,0.0,0.0
DD,2025Q2,-0.04959913920043609,0.14613744948386653,0.09653831028343045,0.16666666666666666,12,,-0.04959913920043609,,0.0,0.0,0.0,0.0
DDOG,2024Q1,0.9999278596429164,7.83415501359741e-08,0.9999279379844666,0.0,2,,0.9999278596429164,,0.0,0.0104797999999999,0.0100286999999999,-0.0212452999999999
DDOG,2024Q2,0.5000459887312463,1.2347433992587753e-05,0.5000583361652389,0.5,2,,0.5000459887312463,,0.0,-0.071336,-0.049719,-0.083412
DDOG,2024Q3,-0.060720793461314315,0.06072556599974632,4.772538432007423e-06,0.0,1,,-0.060720793461314315,,0.0,0.0398285999999999,0.0642763999999999,0.0398285999999999
DDOG,2025Q1,-0.12563952495275052,0.303307225261013,0.1776677003082625,0.16666666666666666,6,,-0.12563952495275052,,0.0,0.0,0.0,0.0
DE,2024Q1,-0.035151048011794965,0.29324432245902377,0.2580932744472288,0.1111111111111111,9,,-0.035151048011794965,,,-0.0632222,-0.0488103,-0.0632222
DE,2024Q2,-0.09006021545681063,0.3642017789633119,0.27414156350650126,0.0,11,,-0.09006021545681063,,,-0.040741,-0.037854,-0.040741
DE,2024Q3,0.09863907718511397,0.30380173094895985,0.4024408081340738,0.21428571428571427,14,,0.09863907718511397,,,0.0748526,0.0767884,0.0748526
DE,2024Q4,-0.06436248993446861,0.3431762585413248,0.27881376860685614,0.13333333333333333,15,,-0.06436248993446861,,,0.1011509999999999,0.113317,0.1011509999999999
DE,2025Q1,0.09555006768517504,0.15417046250935923,0.24972053019453427,0.0,20,,0.09555006768517504,,,0.0,0.0,0.0
DE,2025Q2,-0.007454696742704685,0.16722022579305942,0.15976552905035474,0.12727272727272726,55,,-0.007454696742704685,,,0.0,0.0,0.0
DE,2025Q3,0.11443224336407981,0.20572975529586737,0.3201619986599472,0.0425531914893617,47,,0.11443224336407981,,,0.0,0.0,0.0
DECK,2024Q1,0.1917207306442208,0.2534827485617228,0.4452034792059436,0.0,4,,0.1917207306442208,,0.0,0.1412069,0.1664488,0.1412069
DECK,2024Q2,0.9999835472906895,1.8064128681771763e-07,0.9999837279319763,0.0,2,,0.9999835472906895,,0.0,0.141694,0.15489,0.141694
DECK,2024Q3,0.9991299611389385,3.963504260203384e-06,0.9991339246431986,0.0,3,0.9999971065253703,0.9986963884457225,,0.0,0.0631079,0.0577697999999999,0.0631079
DECK,2024Q4,0.748095597485661,0.0012296365327361335,0.7493252340183971,0.0,5,0.9996523463208142,0.5803910982622256,,0.0,0.1057023,0.1128256,0.1057023
DECK,2025Q1,-0.1586437627412592,0.3819123803363617,0.22326861759510253,0.15384615384615385,13,,-0.1586437627412592,,0.0,0.0,0.0,0.0
DECK,2025Q2,0.00594313238770372,0.2668087872635445,0.27275191965124823,0.18181818181818182,11,,0.00594313238770372,,0.0,0.0,0.0,0.0
DECK,2025Q3,-0.16790565051256376,0.4338214760646224,0.26591582555205867,0.2857142857142857,7,,-0.16790565051256376,,0.0,0.0,0.0,0.0
DECK,2025Q4,0.1058560651539969,0.09876421139677888,0.20462027655077578,0.08,25,0.273569445085852,-0.107597327486546,,,,,
DECK,2026Q1,-0.05437463817585305,0.2675003706950052,0.21312573251915215,0.25925925925925924,27,,-0.05437463817585305,,,,,
DELL,2024Q1,-0.2085481084284595,0.5002131119951324,0.29166500356667296,0.16666666666666666,6,,-0.2085481084284595,,0.0,0.3161049,0.3311708,0.3161049
DELL,2024Q2,-0.35682133722381576,0.6666953340027248,0.3098739967789091,0.0,3,,-0.35682133722381576,,0.0,-0.178742,-0.23053,-0.178742
DELL,2024Q3,0.3619905121423657,0.21854055147480686,0.5805310636171725,0.2857142857142857,7,,0.3619905121423657,,0.0,0.0432448,0.0358856,0.0432448
DELL,2024Q4,0.3441425194660442,0.22739701109402136,0.5715395305600656,0.2857142857142857,7,,0.3441425194660442,,0.0,-0.12244,-0.139271,-0.096688
DELL,2025Q1,-0.6665542695909608,0.6665855950420033,3.132545104260013e-05,0.0,3,,-0.6665542695909608,,0.0,0.0,0.0,0.0
DELL,2025Q2,0.8290402828701616,0.0008643906926891395,0.8299046735628508,0.16666666666666666,6,,0.8290402828701616,,0.0,0.0,0.0,0.0
DELL,2025Q3,0.3333537328213206,0.0003801594917519265,0.33373389231307254,0.3333333333333333,6,,0.3333537328213206,,0.0,0.0,0.0,0.0
DELL,2025Q4,0.20125928592083442,0.22742523141434448,0.42868451733517887,0.2857142857142857,7,,0.20125928592083442,,,,,
DELL,2026Q1,0.12983328095527774,0.11149875078428402,0.24133203173956178,0.2222222222222222,9,,0.12983328095527774,,,,,
